Id_busqueda,author id,created_at,geo,id,lang,like_count,quote_count,reply_count,retweet_count,source,tweet,tweet_prepro,polarity,alojamientos,producto,seguridad,clima
1,576599051,2021-08-12 23:26:45+00:00, ,1425961985557020674,es, , , , ,Twitter for Android,@sebsuxx Cómo que en el 2008 te olvidaste del parador?,cómo olvidar parador,P,1,0,0,0
1,822156269960200193,2021-08-12 23:25:04+00:00, ,1425961565069758468,es, , , , ,Twitter Web App,"RT @Takeiteasycamm: Días, porque buenos van a ser cuando se escuchen las batucadas y este llena de purpurina en el corsodromo juntando sed…",día buen ir ser escuchar batucada lleno purpurina corsodromo juntar sed,P,0,0,0,1
1,2324165557,2021-08-12 22:53:20+00:00, ,1425953575549775874,es, , , , ,Twitter Web App,@ChavezIbanez parador mierda PARADOR,parador mierda parador,P,1,0,0,0
1,431771186,2021-08-12 22:53:02+00:00, ,1425953503764156418,es, , , , ,Twitter for Android,"RT @chicachick_2: ¡OFERTA!
Durante el mes de agosto, compra a mitad de precio:
LA LEY DEL PUEBLO de @roberheavy 
📱https://t.co/wVYNGxgsVB
S…",ofeo mes agosto comprar mitad precio ley pueblo s,P,0,0,1,0
1,955341385996976129,2021-08-12 22:48:02+00:00, ,1425952244696948739,es, , , , ,Twitter for Android,"RT @ParadoresGto: Descubre nuestro hermoso Parador Turístico Sangre de Cristo en #Silao 😍❤️ Te va a encantar, con sus salas interactivas, a…",descubrir hermoso parador turístico sangre cristo silao ir encantar sala interactivo,P,1,0,0,0
1,1281006735701008384,2021-08-12 22:44:35+00:00, ,1425951376652345349,es, , , , ,Twitter for Android,"RT @Takeiteasycamm: Días, porque buenos van a ser cuando se escuchen las batucadas y este llena de purpurina en el corsodromo juntando sed…",día buen ir ser escuchar batucada lleno purpurina corsodromo juntar sed,P,0,0,0,1
1,1326216476135710720,2021-08-12 22:19:25+00:00, ,1425945041114124292,es, , , , ,Twitter for Android,"RT @ParadoresGto: Descubre nuestro hermoso Parador Turístico Sangre de Cristo en #Silao 😍❤️ Te va a encantar, con sus salas interactivas, a…",descubrir hermoso parador turístico sangre cristo silao ir encantar sala interactivo,P,1,0,0,0
1,874035372375891968,2021-08-12 22:14:21+00:00, ,1425943765966073862,es, , , , ,Twitter Web App,"RT @MicaMelgar: Otro fracaso más. Es UN RIESGO tener gente que no sabe intervenir a cargo de personas en calle.

¿Qué tiene que pasar para…",fracaso riesgo tener gente saber intervenir cargo persona calle pasar,P,0,0,1,0
1,137827307,2021-08-12 22:05:39+00:00, ,1425941578992992260,es, , , , ,Twitter for iPhone,@_Kimky_ Se solicita personal en el Parador,solicitar personal parador,P,1,0,0,0
1,2396313433,2021-08-12 22:02:51+00:00, ,1425940873813110795,es, , , , ,Twitter for iPhone,"RT @PrensaSL: 🐾 #SaludAnimal
El quirófano móvil de la Municipalidad de San Lorenzo estará el miércoles 18 de agosto, de 10 a 12.30 h, en el…",saludanimal quirófano móvil municipalidad san lorenzo miércoles agosto h,P,0,0,0,0
1,1326695171778613248,2021-08-12 21:48:01+00:00, ,1425937138835730433,es, , , , ,Twitter for Android,"@ame2246 El pibe Moyano salta del barco antes de que se hunda.
Total tiene suficiente como para ponerse un parador en mar de ajo",pibe moyano salta barco hundir total suficiente poner él parador mar ajo,P,1,1,0,1
1,1000833765592231937,2021-08-12 21:41:37+00:00, ,1425935527446990873,pt, , , , ,Twitter for Android,"ne possível , passou 3 brt nenhum parador",ne possível passou brt nenhum parador,P,1,0,0,0
1,150816975,2021-08-12 21:26:12+00:00, ,1425931647984283649,es, , , , ,Twitter for Android,"RT @ParadoresGto: Descubre nuestro hermoso Parador Turístico Sangre de Cristo en #Silao 😍❤️ Te va a encantar, con sus salas interactivas, a…",descubrir hermoso parador turístico sangre cristo silao ir encantar sala interactivo,P,1,0,0,0
1,519896988,2021-08-12 21:19:02+00:00, ,1425929845243060225,es, , , , ,Twitter for Android,"RT @chicachick_2: ¡OFERTA!
Durante el mes de agosto, compra a mitad de precio:
LA LEY DEL PUEBLO de @roberheavy 
📱https://t.co/wVYNGxgsVB
S…",ofeo mes agosto comprar mitad precio ley pueblo s,P,0,0,1,0
1,378098783,2021-08-12 20:19:59+00:00, ,1425914987755737089,es, , , , ,Twitter for iPhone,"@PuertoEdu Parador de Lerma, supongo",parador lermo suponer,P,1,0,0,0
1,762048249247174656,2021-08-12 20:18:03+00:00, ,1425914499924697093,es, , , , ,Twitter for iPad,"RT @BogotaAntigua: 📍 Parador de Pipiral entre Bogotá y Villavicencio. 

🗓 1934
📸 Horts Martin. https://t.co/o4lNMJVclX",parador pipiral bogotá villavicencio hort martin,P,1,0,0,0
1,811515871,2021-08-12 20:17:36+00:00, ,1425914387051827200,es, , , , ,Twitter for Android,"RT @Takeiteasycamm: Días, porque buenos van a ser cuando se escuchen las batucadas y este llena de purpurina en el corsodromo juntando sed…",día buen ir ser escuchar batucada lleno purpurina corsodromo juntar sed,P,0,0,0,1
1,738052045031284736,2021-08-12 20:04:09+00:00, ,1425910999790534661,es, , , , ,Twitter for iPhone,"RT @BogotaAntigua: 📍 Parador de Pipiral entre Bogotá y Villavicencio. 

🗓 1934
📸 Horts Martin. https://t.co/o4lNMJVclX",parador pipiral bogotá villavicencio hort martin,P,1,0,0,0
1,950884069566500865,2021-08-12 20:02:46+00:00, ,1425910654196764675,pt, , , , ,Twitter for iPhone,Pra que eu fui pegar o Tingua parador ??? 🤦🏻‍♂️,pra eu pegar tinguo parador,P,1,0,0,0
1,140213803,2021-08-12 20:00:00+00:00, ,1425909957724082178,es, , , , ,TweetDeck,"🐾 #SaludAnimal
El quirófano móvil de la Municipalidad de San Lorenzo estará el miércoles 18 de agosto, de 10 a 12.30 h, en el Parador Turístico.

📆 Cronograma y recomendaciones: https://t.co/VOndCfmQmq https://t.co/sgVIGspzMQ",saludanimal quirófano móvil municipalidad san lorenzo miércoles agosto h parador turístico cronograma recomendación,P,1,0,0,0
1,159678653,2021-08-12 19:55:50+00:00, ,1425908910154727428,es, , , , ,Twitter for iPhone,"RT @ParadoresGto: Descubre nuestro hermoso Parador Turístico Sangre de Cristo en #Silao 😍❤️ Te va a encantar, con sus salas interactivas, a…",descubrir hermoso parador turístico sangre cristo silao ir encantar sala interactivo,P,1,0,0,0
1,2340707648,2021-08-12 19:52:07+00:00, ,1425907974808252425,es, , , , ,Twitter for iPhone,"RT @ParadoresGto: Descubre nuestro hermoso Parador Turístico Sangre de Cristo en #Silao 😍❤️ Te va a encantar, con sus salas interactivas, a…",descubrir hermoso parador turístico sangre cristo silao ir encantar sala interactivo,P,1,0,0,0
1,1184249002243641344,2021-08-12 19:50:51+00:00, ,1425907654078128131,es, , , , ,Twitter Web App,"Descubre nuestro hermoso Parador Turístico Sangre de Cristo en #Silao 😍❤️ Te va a encantar, con sus salas interactivas, artesanía, museo de minería, museo de las momias viajeras y mucho más 😉  #YTúQuéVasAHacer este fin de semana https://t.co/UTJ6Zn87Q6",descubrir hermoso parador turístico sangre cristo silao ir encantar sala interactivo artesanía museo minería museo momia viajero ytúquévasahacer fin semana,P,1,1,0,0
1,182459144,2021-08-12 19:47:09+00:00, ,1425906724158984194,es, , , , ,Twitter for Android,"En el caso de las zonas de mayor afluencia, como el parador fotográfico junto al Valentinos, glorieta Sánchez Taboada o el Monumento al Pescador, los agentes asignados organizan a los paseantes para evitar aglomeraciones y se guarde distancia
#Mazatlán
https://t.co/d0FmgGGwxM",caso zona mayor afluencia parador fotográfico junto valentino glorieta sánchez taboado monumento pescador agente asignado organizar paseante evitar aglomeración guardar distancia mazatlán,P,1,1,1,0
1,996924587320463360,2021-08-12 19:38:28+00:00, ,1425904537647427589,pt, , , , ,Twitter for Android,"Esperar esse parador me estressa, pqp o pior é não consegui descer kkkkkkkk não sei se choro ou dou risada quando acontece",esperar esse parador estressa pqp pior é n conseguir descer kkkkkkkk n sei choro ou dou risada quando acontecer,P,1,0,0,0
1,3073432861,2021-08-12 19:34:33+00:00, ,1425903552912715778,es, , , , ,Twitter Web App,"RT @ocvguaymas: En el Malecón Turístico de Guaymas podrás encontrar este increíble parador fotográfico

Fotografía: @kimrivera.2 https://t.…",malecón turístico guayma poder encontrar increíble parador fotográfico fotografía,P,1,0,0,0
1,8077382,2021-08-12 19:26:19+00:00, ,1425901481211879426,ca, , , , ,Twitter for iPhone,La campiña des de l’Alcázar del Parador de Carmona. https://t.co/RdcTt566xR,campiña des l alcázar parador carmona,P,1,0,0,0
1,1369970633644376064,2021-08-12 19:26:10+00:00, ,1425901442808827905,es, , , , ,Twitter for Android,"@smallchicle el Parador de Valdesquí es de culto, lástima que la descubrí 3 años después",parador valdesquí culto lástima descubrir año después,P,1,0,0,0
1,1421902417,2021-08-12 19:20:38+00:00, ,1425900051952508934,es, , , , ,Twitter for iPhone,"Proponemos que @GranadaGeopark colabore con @AytoBaza, @dipgra, @JuntaGranada y administración central en recuperar este relevante conjunto monumental con algún destino cultural, por ejemplo transformándolo en Centro de Recepción, Parador de Turismo o Museo de Paleontología. https://t.co/EEPGweJoC0",proponer colaborar administración central recuperar relevante conjunto monumental alguno destino cultural ejemplo transformar él centro recepción parador turismo museo paleontología,P,1,1,0,0
1,145734617,2021-08-12 19:13:35+00:00, ,1425898275463380999,es, , , , ,Foursquare,"I'm at El Parador De Feliciano in La marina, Elche, Alicante. w/ @sanchezburgos https://t.co/i7cdDhybmn",i m a et parador feliciano in marina elche alicante w,P,1,0,0,1
1,89541755,2021-08-12 19:12:57+00:00, ,1425898116839088132,es, , , , ,Foursquare,"I'm at El Parador De Feliciano in La marina, Elche, Alicante. https://t.co/3X94uYhpEk",i m a et parador feliciano in marina elche alicante,P,1,0,0,1
1,170945990,2021-08-12 19:08:41+00:00, ,1425897042283532295,es, , , , ,Twitter for iPhone,"No hay restricción en parador fotográfico de Mazatlán; la policía organiza a visitantes
Nota completo 👉🏼https://t.co/zX7AEjBnx0 https://t.co/IEHrwBUbKi",restricción parador fotográfico mazatlán policía organizar visitante notar completo,P,1,0,1,0
1,469402468,2021-08-12 19:06:53+00:00, ,1425896588556312579,ca, , , , ,Twitter for Android,"@kanen49 @annnetaHappy Llacs de Tristaina, Andorra, quasi 2900 m. ahir 33º.
Avui Parador de Cardona 40º",llac tristaina andorra quasi m ahir avui parador cardona,P,1,0,0,0
1,406543563,2021-08-12 19:00:29+00:00, ,1425894979742969860,es, , , , ,Foursquare,"I'm at Gran Parador Bellamar in Santo Domingo Este, Santo Domingo https://t.co/7BrYvvpSZD",i m a et gran parador bellamar in santo domingo santo domingo,P,1,0,0,0
1,1425795258,2021-08-12 18:56:53+00:00, ,1425894073500581892,es, , , , ,Twitter for Android,"RT @paradores: ¡El próximo sábado disfruta de una velada musical en el jardín del Parador de Ciudad Rodrigo con un menú especial! 

Reserva…",próximo sábado disfrutar velada musical jardín parador ciudad rodrigo menú especial reservar,P,1,1,0,0
1,1425795258,2021-08-12 18:56:35+00:00, ,1425893997818613760,es, , , , ,Twitter for Android,"RT @paradores: ¡O camino dos Faros: un sendero por las señales del fin del mundo!

https://t.co/XCCvfId735 https://t.co/0JPfjqQkCF",camino dos faro sendero señal fin mundo,P,0,1,0,0
1,2314923280,2021-08-12 18:48:30+00:00, ,1425891964973637644,es, , , , ,Twitter for Android,"RT @BogotaAntigua: 📍 Parador de Pipiral entre Bogotá y Villavicencio. 

🗓 1934
📸 Horts Martin. https://t.co/o4lNMJVclX",parador pipiral bogotá villavicencio hort martin,P,1,0,0,0
1,948746080396742656,2021-08-12 18:45:19+00:00, ,1425891160485253122,es, , , , ,Twitter Web App,"#PuertoMadryn La Feria “Con Sabor a Madryn” espera gran afluencia de gente para este fin de semana largo
“Los 24 feriantes están todos los sábados en el exterior del Parador N° 9"", sostuvo Mauricio Christiansen
https://t.co/UUQ3JApqXi https://t.co/mn0tRGHPjQ",puertomadryn feria sabor madryn esperar gran afluencia gente fin semana largo feriante sábado exterior parador n sostener mauricio christiansen,P,1,0,0,0
1,76395804,2021-08-12 18:37:52+00:00, ,1425889288193990661,pt, , , , ,Buzzmonitor ,"@carolai__ Oi, boa tarde. Temos um trem parador e um expresso partindo de Deodoro neste momento.",oi boa tarde tener um trem parador um expresso partindo deodoro neste momento,P,1,0,0,0
1,478420141,2021-08-12 18:31:27+00:00, ,1425887674318180354,es, , , , ,Twitter for Android,"RT @chicachick_2: ¡OFERTA!
Durante el mes de agosto, compra a mitad de precio:
LA LEY DEL PUEBLO de @roberheavy 
📱https://t.co/wVYNGxgsVB
S…",ofeo mes agosto comprar mitad precio ley pueblo s,P,0,0,1,0
1,56770632,2021-08-12 18:15:18+00:00, ,1425883609328590852,es, , , , ,Twitter for iPhone,"En el Malecón Turístico de Guaymas podrás encontrar este increíble parador fotográfico

Fotografía: @kimrivera.2 https://t.co/7MSc4JXJFb",malecón turístico guayma poder encontrar increíble parador fotográfico fotografía,P,1,0,0,0
1,1049407415429533696,2021-08-12 18:03:22+00:00, ,1425880604046921729,es, , , , ,Twitter for Android,"🌻🌻🌻Vistas desde mi parador🌻🌻🌻
#buenastardes https://t.co/6dVNkkWl3f",visto parador buenastarde,P,1,0,0,0
1,191181049,2021-08-12 17:54:14+00:00, ,1425878305836785667,es, , , , ,Twitter for Android,"RT @BogotaAntigua: 📍 Parador de Pipiral entre Bogotá y Villavicencio. 

🗓 1934
📸 Horts Martin. https://t.co/o4lNMJVclX",parador pipiral bogotá villavicencio hort martin,P,1,0,0,0
1,1883747322,2021-08-12 17:45:52+00:00, ,1425876201038569476,es, , , , ,IFTTT,"Rte PARADOR PLAYA donde Francis Muñoz te da por tós laos con productos de primera con hechuras directas e impecables -aquí gamba blanca med cocida de Santa Pola y gamba roja almeriense-, con creatividades comedias acertadas y equilibradas -aquí conchas f… https://t.co/kNedvf4sY1 https://t.co/xZHPFbbhO8",rte parador playa francis muñoz dar tó lao producto primero hechura directo impecable aquí gamba blanco med cocido santo pola gamba rojo almeriense creatividad comedia acertado equilibrado aquí concho f,P,1,1,0,0
1,949302929302937600,2021-08-12 17:44:36+00:00, ,1425875883202682881,es, , , , ,Twitter for iPhone,"RT @paradores: ¡O camino dos Faros: un sendero por las señales del fin del mundo!

https://t.co/XCCvfId735 https://t.co/0JPfjqQkCF",camino dos faro sendero señal fin mundo,P,0,1,0,0
1,1883747322,2021-08-12 17:40:30+00:00, ,1425874848589488134,es, , , , ,Instagram,Acaba de publicar una foto en Restaurante El Parador Playa https://t.co/5fba1JYvee,acabar publicar foto restaurante parador playa,P,1,1,0,0
1,1146520910691733505,2021-08-12 17:36:34+00:00, ,1425873862013722626,es, , , , ,Twitter for Android,"RT @latinapaterson: Verano 1935, el dramaturgo Federico García Lorca junto a la actriz Margarita Xirgu Subirá y el escritor Cipriano Rivas…",verano dramaturgo federico garcío lorco junto actriz margarita xirgu subir escritor cipriano rivo,P,0,0,0,1
1,191834087,2021-08-12 17:31:27+00:00, ,1425872571531210758,es, , , , ,Twitter for Android,"RT @paradores: ¡O camino dos Faros: un sendero por las señales del fin del mundo!

https://t.co/XCCvfId735 https://t.co/0JPfjqQkCF",camino dos faro sendero señal fin mundo,P,0,1,0,0
1,1550788489,2021-08-12 17:31:13+00:00, ,1425872516262862853,es, , , , ,Twitter Web App,"RT @chicachick_2: ¡OFERTA!
Durante el mes de agosto, compra a mitad de precio:
LA LEY DEL PUEBLO de @roberheavy 
📱https://t.co/wVYNGxgsVB
S…",ofeo mes agosto comprar mitad precio ley pueblo s,P,0,0,1,0
1,156424934,2021-08-12 17:30:00+00:00, ,1425872208715337729,es, , , , ,TweetDeck,"¡O camino dos Faros: un sendero por las señales del fin del mundo!

https://t.co/XCCvfId735 https://t.co/0JPfjqQkCF",camino dos faro sendero señal fin mundo,P,0,1,0,0
1,1401598695007719429,2021-08-12 17:25:28+00:00, ,1425871065461497862,es, , , , ,Twitter for Android,"RT @maqui13: julio
👉abren ""parador nocturno"", prensa, fotos, humo... 

agosto
👉cierran ""parador nocturno"" 

Pusieron voluntarios y estudian…",julio abrir parador nocturno prensa foto humo agosto cerrar parador nocturno poner voluntario estudiar,P,1,0,0,0
1,350412471,2021-08-12 17:25:06+00:00, ,1425870974482853891,es, , , , ,Foursquare,🧡 (@ Parador Pirahu in Presidente Hayes) https://t.co/2BZnbRkUaF,parador pirahu in presidente haye,P,1,0,0,0
1,1189926377178435584,2021-08-12 17:24:42+00:00, ,1425870874356461574,es, , , , ,Twitter Web App,"RT @maqui13: julio
👉abren ""parador nocturno"", prensa, fotos, humo... 

agosto
👉cierran ""parador nocturno"" 

Pusieron voluntarios y estudian…",julio abrir parador nocturno prensa foto humo agosto cerrar parador nocturno poner voluntario estudiar,P,1,0,0,0
1,1130318516723355649,2021-08-12 17:10:20+00:00, ,1425867260586037252,es, , , , ,Twitter for Android,"RT @Takeiteasycamm: Días, porque buenos van a ser cuando se escuchen las batucadas y este llena de purpurina en el corsodromo juntando sed…",día buen ir ser escuchar batucada lleno purpurina corsodromo juntar sed,P,0,0,0,1
1,1143768957620559874,2021-08-12 17:06:00+00:00, ,1425866167210496006,es, , , , ,Twitter Web App,"🤔 ¿Sabes que cuatro obras de la serie 'Figura Imposible' de🎨José María Yturralde se exponen de forma permanente en @paradores Segovia?

✔️Conocemos más de cerca la exposición Arte Geométrico y repasamos la trayectoria del artista natural de #Cuenca 
https://t.co/zMyTmB9rfZ",saber cuatro obra serie figura imposible josé maría yturralde exponer forma permanente segovio conocer cerca exposición arte geométrico repasar trayectoria artista natural cuenca,P,0,1,0,0
1,941558388361658368,2021-08-12 16:45:37+00:00, ,1425861037480361989,es, , , , ,Twitter for Android,"Días, porque buenos van a ser cuando se escuchen las batucadas y este llena de purpurina en el corsodromo juntando sed para terminar de bailar e ir al parador.",día buen ir ser escuchar batucada lleno purpurina corsodromo juntar sed terminar bailar ir parador,P,1,1,0,1
1,3426822683,2021-08-12 16:31:36+00:00, ,1425857511731642372,es, , , , ,Twitter for Android,"RT @chicachick_2: ¡OFERTA!
Durante el mes de agosto, compra a mitad de precio:
LA LEY DEL PUEBLO de @roberheavy 
📱https://t.co/wVYNGwYRx1
S…",ofeo mes agosto comprar mitad precio ley pueblo s,P,0,0,1,0
1,3426822683,2021-08-12 16:30:15+00:00, ,1425857172127240194,es, , , , ,Twitter for Android,"RT @chicachick_2: ¡OFERTA!
Durante el mes de agosto, compra a mitad de precio:
LA LEY DEL PUEBLO de @roberheavy 
📱https://t.co/wVYNGxgsVB
S…",ofeo mes agosto comprar mitad precio ley pueblo s,P,0,0,1,0
1,468695724,2021-08-12 16:30:08+00:00, ,1425857143069097988,es, , , , ,Twitter for iPhone,"RT @chicachick_2: ¡OFERTA!
Durante el mes de agosto, compra a mitad de precio:
LA LEY DEL PUEBLO de @roberheavy 
📱https://t.co/wVYNGxgsVB
S…",ofeo mes agosto comprar mitad precio ley pueblo s,P,0,0,1,0
1,474024661,2021-08-12 16:28:16+00:00, ,1425856670870249476,es, , , , ,Twitter for Android,"RT @turismocba: Los días soleados son excelentes para disfrutar de la gastronomía serrana en #RíoCeballos 🥙🍜

📷El Triangulo Parador
CÓRDOBA…",día soleado excelente disfrutar gastronomía serrano ríoceballo triangulo parador córdoba,P,1,1,0,1
1,15258593,2021-08-12 16:27:58+00:00, ,1425856596467503114,und, , , , ,Twitter for iPhone,#parasordehondarribia #hondarribia #parador https://t.co/sKx5jy07hM,parasordehondarribia hondarribia parador,P,1,0,0,0
1,412420420,2021-08-12 16:25:02+00:00, ,1425855860195090432,es, , , , ,Hootsuite Inc.,Paseos en la naturaleza y cenas escuchando las olas: el Parador de El Saler en compañía canina https://t.co/9q5iBGBijn,paseo naturaleza ceno escuchar ola parador saler compañía canino,P,1,1,0,1
1,1505967884,2021-08-12 16:20:17+00:00, ,1425854662687739904,es, , , , ,Twitter for Android,"tenes 25 Raúl, ya no es gracioso verte quebrando en el parador",tener raúl gracioso verte quebrar parador,P,1,0,0,0
1,15258593,2021-08-12 16:18:15+00:00, ,1425854151561523202,und, , , , ,Twitter for iPhone,#parador #paradordehondarribia #hondarribia https://t.co/7P5JnCikic,parador paradordehondarribia hondarribia,P,1,0,0,0
1,2229216114,2021-08-12 16:11:00+00:00, ,1425852325747314690,es, , , , ,Twitter for iPhone,"RT @CAPUFE: ⚠️ AVISO IMPORTANTE ⚠️
Libramiento Chilpancingo, km 279, a la altura del Parador del Marqués. Fuera de la cobertura de CAPUFE.…",aviso impoante libramiento chilpancingo km altura parador marqués cobertura capufe,P,1,0,0,0
1,2720363164,2021-08-12 16:08:05+00:00, ,1425851593103224836,es, , , , ,Twitter for Android,"bueno me voy a dormir, despiertenme cuando este en el parador",buen ir dormir despiertenme parador,P,1,0,0,0
1,894623345580396544,2021-08-12 16:00:43+00:00, ,1425849737350205447,es, , , , ,Twitter for Android,"@MoniRevuelta Y luego hemos visitado el monasterio de Santo Estevo,actualmente Parador Nacional. https://t.co/31rIefWq9x",luego visitar monasterio santo estar actualmente parador nacional,P,1,1,0,0
1,1194840005212028928,2021-08-12 15:58:46+00:00, ,1425849247828615170,es, , , , ,Twitter Web App,@CouplePue @CherryLoves8 Es el parador de Vergas digo el mirador,parador verga decir mirador,N,1,1,0,0
1,709147430,2021-08-12 15:54:52+00:00, ,1425848266034397189,es, , , , ,Twitter Web App,"RT @BogotaAntigua: 📍 Parador de Pipiral entre Bogotá y Villavicencio. 

🗓 1934
📸 Horts Martin. https://t.co/o4lNMJVclX",parador pipiral bogotá villavicencio hort martin,P,1,0,0,0
1,454428747,2021-08-12 15:53:25+00:00, ,1425847900626722822,es, , , , ,Twitter for iPhone,"RT @BogotaAntigua: 📍 Parador de Pipiral entre Bogotá y Villavicencio. 

🗓 1934
📸 Horts Martin. https://t.co/o4lNMJVclX",parador pipiral bogotá villavicencio hort martin,P,1,0,0,0
1,1663881138,2021-08-12 15:53:07+00:00, ,1425847824671981572,es, , , , ,TweetDeck,"📍 Parador de Pipiral entre Bogotá y Villavicencio. 

🗓 1934
📸 Horts Martin. https://t.co/o4lNMJVclX",parador pipiral bogotá villavicencio hort martin,P,1,0,0,0
1,701464284,2021-08-12 15:49:21+00:00, ,1425846876985757709,es, , , , ,Twitter for iPhone,@ricardomorado77 @sanchezdelreal Yo estuve los días 9 y 10 en Santiago. No me pidieron el certificado en los restaurantes del Parador. Una cosa es lo que @FeijooGalicia anunció y otra lo que se hizo…,día santiago pedir certificado restaurante parador cosa anunciar hacer,P,1,1,1,1
1,1291119895183335425,2021-08-12 15:30:54+00:00, ,1425842235195617280,pt, , , , ,Twitter Web App,ainda pensando que um dia vou dançar Elekfantz - She Knows colado com ela como em 2016 no Parador Maresias,ainda pensar um dia vou dar ar elekfantz she know colado com ela em parador maresia,P,1,0,0,0
1,497369825,2021-08-12 15:23:09+00:00, ,1425840285465071622,es, , , , ,Twitter for iPhone,"RT @paradores: ¡El próximo sábado disfruta de una velada musical en el jardín del Parador de Ciudad Rodrigo con un menú especial! 

Reserva…",próximo sábado disfrutar velada musical jardín parador ciudad rodrigo menú especial reservar,P,1,1,0,0
1,3959075788,2021-08-12 15:19:01+00:00, ,1425839247085424643,es, , , , ,WordPress.com,Fin de semana Delta del Ebro: Parador 4* con cancelación por 41 € p.p/noche https://t.co/2D5nEqYG3M,fin semana delta ebro parador cancelación p p noche,P,1,1,0,0
1,2353719460,2021-08-12 15:06:15+00:00, ,1425836030750568448,es, , , , ,Twitter for Android,"@yo_vivien @mauriciomacri de riqueza,hace miope a cualquiera! El tipo no sabe lo q es no comer un día,o comer pan de ayer,o comer mal,y deprimirte x no tener laburo o ver q no podes llevar a tus pibes a comer una hamburguesa,como todos!En Europa eso es indiferencia,te mandan a un Parador y arreglate,no",riqueza hacer miope cualquiera tipo saber comer día comer pan ayer comer mal deprimir tú x tener laburo ver poder llevar pibe comer hamburguesa europo indiferencia mandar parador arreglate,P,1,1,0,1
1,310672642,2021-08-12 14:56:01+00:00, ,1425833455695261700,es, , , , ,Twitter for iPhone,"RT @noticieristas: Como medida preventiva ante los contagios por #COVID19, esta atractivo turístico de #Mazatlan permanecerá abierto de 7 A…",medida preventivo contagio covid atractivo turístico mazatlan permanecer abierto,P,0,0,1,0
1,299675319,2021-08-12 14:52:53+00:00, ,1425832669703598088,es, , , , ,Twitter Web App,"RT @JavieRuizGomez: #MovilidadProvincia se registró accidente en la vía Ubaté-Capellanía, frente al parador don Luis, choque de motocicleta…",movilidadprovincia registrar accidente vía ubaté capellanía frente parador don luis choque motocicleta,P,1,0,1,0
1,180740486,2021-08-12 14:48:14+00:00, ,1425831498687475721,en, , , , ,Etsy,"★★★★★""Very nice quality and stitching. Seller responded quickly and shipped very fast. Happy with this purchase."" 
Noe K. All Colors in Stock Now. 
https://t.co/LX884nlld4
 #etsy #birthday #christmas #yes #kidshoodedrobe #boysbathrobe #girlsbathrobe #kidsbathrobe https://t.co/oIIwAqtHGL",very nice quality and stitching seller responded quickly and shipped very fast happy with this purchase noe k a el colors in stock now etsy birthday christmas yes kidshoodedrobe boysbathrobe girlsbathrobe kidsbathrobe,P,0,0,0,0
1,998245562842603521,2021-08-12 14:46:53+00:00, ,1425831160353935369,es, , , , ,Twitter for Android,"RT @latinapaterson: Verano 1935, el dramaturgo Federico García Lorca junto a la actriz Margarita Xirgu Subirá y el escritor Cipriano Rivas…",verano dramaturgo federico garcío lorco junto actriz margarita xirgu subir escritor cipriano rivo,P,0,0,0,1
1,912361023990112258,2021-08-12 14:41:47+00:00, ,1425829875848335366,es, , , , ,Twitter Web App,"RT @gruponovasl: Después de cumplir el deber, el descanso es un placer!!! 
(Fotos @paradores Parador de Granada mantenimiento de Jardineria…",después cumplir deber descanso placer foto parador granada mantenimiento jardinerio,P,1,0,0,0
1,95112389,2021-08-12 14:37:24+00:00, ,1425828773522546688,pt, , , , ,Twitter for iPhone,@imalwaysdrunk_2 Melhor do q 2h de engarrafamento no verão com o quentao parador lotado rs,melhor do h engarrafamento ver com quentao parador lotado rs,P,1,0,0,0
1,1303631728158928896,2021-08-12 14:35:30+00:00, ,1425828294918762497,es, , , , ,Twitter Web App,"RT @latinapaterson: Verano 1935, el dramaturgo Federico García Lorca junto a la actriz Margarita Xirgu Subirá y el escritor Cipriano Rivas…",verano dramaturgo federico garcío lorco junto actriz margarita xirgu subir escritor cipriano rivo,P,0,0,0,1
1,303899798,2021-08-12 14:32:42+00:00, ,1425827587729752089,es, , , , ,Twitter for Android,"RT @latinapaterson: Verano 1935, el dramaturgo Federico García Lorca junto a la actriz Margarita Xirgu Subirá y el escritor Cipriano Rivas…",verano dramaturgo federico garcío lorco junto actriz margarita xirgu subir escritor cipriano rivo,P,0,0,0,1
1,223862618,2021-08-12 14:30:01+00:00, ,1425826913109434374,es, , , , ,Twitter Web App,"Los días soleados son excelentes para disfrutar de la gastronomía serrana en #RíoCeballos 🥙🍜

📷El Triangulo Parador
CÓRDOBA❤️VOS
#CórdobaEnInvierno #InviernoEnCórdoba https://t.co/9NzGLrVyF7",día soleado excelente disfrutar gastronomía serrano ríoceballo triangulo parador córdoba yo córdobaeninvierno inviernoencórdoba,P,1,1,0,1
1,1308209302742724619,2021-08-12 14:29:29+00:00, ,1425826781202944000,es, , , , ,Twitter for Android,"Que ganas de estar otra vez escuchando Bossa Nova, tomándome una caipi con unos langostinos rebozados en un parador de Copacabana.",gana vez escuchar bossa nova tomar yo caipi langostino rebozado parador copacabano,P,1,0,0,0
1,351050161,2021-08-12 14:28:45+00:00, ,1425826595785232395,es, , , , ,Twitter for Android,"RT @latinapaterson: Verano 1935, el dramaturgo Federico García Lorca junto a la actriz Margarita Xirgu Subirá y el escritor Cipriano Rivas…",verano dramaturgo federico garcío lorco junto actriz margarita xirgu subir escritor cipriano rivo,P,0,0,0,1
